2025-02-26T09:54:06.022Z,WebhookReceived,[{"eventId":465140895,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740563645414,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10432761068,"messageId":"3c231788-bde5-4bad-af0a-234f8214ca6c","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-26T09:54:13.461Z,WebhookReceived,[{"eventId":4060359532,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740563652902,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10432761068,"messageId":"8958cdcbb992434fa9399940aad93fc4","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-26T09:54:14.907Z,WebhookReceived,[{"eventId":4085524892,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740563654347,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10432761068,"messageId":"d687bfbe-8f82-4b10-b81e-93e17a9350ec","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-26T09:55:55.047Z,WebhookReceived,[{"eventId":463240425,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740563754392,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10432761068,"messageId":"5769fccabe114c41adc31f2b2c8d0b58","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-26T09:55:57.361Z,WebhookReceived,[{"eventId":1631604153,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740563756588,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10432761068,"messageId":"49e10ee8-efe3-4d16-8220-1a5fe9ca1ab6","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-26T09:55:58.873Z,WebhookReceived,[{"eventId":3266530387,"subscriptionId":3216326,"portalId":25286079,"appId":8348758,"occurredAt":1740563758584,"subscriptionType":"conversation.propertyChange","attemptNumber":0,"objectId":10432761068,"propertyName":"status","propertyValue":"CLOSED","changeFlag":"PROPERTY_CHANGE"}]
2025-02-26T09:56:25.984Z,WebhookReceived,[{"eventId":335413878,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740563785389,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10432776410,"messageId":"03d889bc-e508-45ab-97dc-4b8312ca27c2","messageType":"WELCOME_MESSAGE","changeFlag":"NEW_MESSAGE"},{"eventId":1382588074,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740563785389,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10432776410,"messageId":"d8b65930922b4231a05f462d468e870a","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"},{"eventId":2008664125,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740563785389,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10432776410,"messageId":"c28f5a82-6f17-4b17-9fe3-dd10b9f81dad","messageType":"WELCOME_MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-26T09:56:26.413Z,WebhookReceived,[{"eventId":3623671344,"subscriptionId":3216315,"portalId":25286079,"appId":8348758,"occurredAt":1740563785873,"subscriptionType":"conversation.creation","attemptNumber":0,"objectId":10432776410,"changeFlag":"CREATION"}]
2025-02-26T09:56:26.564Z,WebhookReceived,[{"eventId":1828804155,"subscriptionId":3216325,"portalId":25286079,"appId":8348758,"occurredAt":1740563785994,"subscriptionType":"conversation.propertyChange","attemptNumber":0,"objectId":10432776410,"propertyName":"assignedTo","propertyValue":"B-16108200","changeFlag":"PROPERTY_CHANGE"},{"eventId":2680763932,"subscriptionId":3216326,"portalId":25286079,"appId":8348758,"occurredAt":1740563785994,"subscriptionType":"conversation.propertyChange","attemptNumber":0,"objectId":10432776410,"propertyName":"status","propertyValue":"OPEN","changeFlag":"PROPERTY_CHANGE"}]
2025-02-26T09:56:28.321Z,WebhookReceived,[{"eventId":713105990,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740563787711,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10432776410,"messageId":"b970d907-f4d0-4cf4-bdce-5ce63c7d3e53","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-26T09:56:34.364Z,WebhookReceived,[{"eventId":938015563,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740563793855,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10432776410,"messageId":"8dd8afe3234b49a19376bc4cd32245e6","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-26T09:56:36.060Z,WebhookReceived,[{"eventId":3094323096,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740563795637,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10432776410,"messageId":"4286e30b-a496-45ca-b413-840d5611c562","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-26T09:56:43.958Z,WebhookReceived,[{"eventId":1255919270,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740563803383,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10432776410,"messageId":"18a5dbe15b424111b035200b54faaca4","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-26T09:56:45.454Z,WebhookReceived,[{"eventId":3775383034,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740563804704,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10432776410,"messageId":"2cf0543f-a8f9-4165-ae6f-da28db6f54d5","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-26T09:56:52.689Z,WebhookReceived,[{"eventId":74275393,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740563811787,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10432776410,"messageId":"91169ed35cc1415e8c64bb7a14e7db5b","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-26T09:56:53.753Z,WebhookReceived,[{"eventId":2255243685,"subscriptionId":3216325,"portalId":25286079,"appId":8348758,"occurredAt":1740563813291,"subscriptionType":"conversation.propertyChange","attemptNumber":0,"objectId":10432776410,"propertyName":"assignedTo","propertyValue":"A-28088874","changeFlag":"PROPERTY_CHANGE"}]
2025-02-26T09:56:55.333Z,WebhookReceived,[{"eventId":860832045,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740563814310,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10432776410,"messageId":"77c58910-e784-492d-80ed-c4b50cc9d610","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-26T09:56:57.501Z,WebhookReceived,[{"eventId":4196629088,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740563816783,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10432776410,"messageId":"2536848e-88d8-411b-80ec-cf4fad44a6b9","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-26T10:54:23.787Z,WebhookReceived,[{"eventId":3448959320,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740567262861,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10434234604,"messageId":"ac91c1c83fc04c30bf4a96a0aadb8125","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"},{"eventId":1581044928,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740567262861,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10434234604,"messageId":"9e5e1fa7-9e10-431f-92dc-e1007d130d88","messageType":"WELCOME_MESSAGE","changeFlag":"NEW_MESSAGE"},{"eventId":93555409,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740567262861,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10434234604,"messageId":"05cce47a-0a96-438c-9a56-da9a432bae06","messageType":"WELCOME_MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-26T10:54:24.177Z,WebhookReceived,[{"eventId":2318122518,"subscriptionId":3216325,"portalId":25286079,"appId":8348758,"occurredAt":1740567263531,"subscriptionType":"conversation.propertyChange","attemptNumber":0,"objectId":10434234604,"propertyName":"assignedTo","propertyValue":"B-16108200","changeFlag":"PROPERTY_CHANGE"},{"eventId":1145409763,"subscriptionId":3216326,"portalId":25286079,"appId":8348758,"occurredAt":1740567263495,"subscriptionType":"conversation.propertyChange","attemptNumber":0,"objectId":10434234604,"propertyName":"status","propertyValue":"OPEN","changeFlag":"PROPERTY_CHANGE"},{"eventId":3181304115,"subscriptionId":3216315,"portalId":25286079,"appId":8348758,"occurredAt":1740567263545,"subscriptionType":"conversation.creation","attemptNumber":0,"objectId":10434234604,"changeFlag":"CREATION"}]
2025-02-26T10:54:25.929Z,WebhookReceived,[{"eventId":2909546219,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740567265711,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10434234604,"messageId":"f1d8dbb2-3463-4544-a78e-ea6f1ed41f83","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-26T10:54:59.855Z,WebhookReceived,[{"eventId":3768128869,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740567299180,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10434234604,"messageId":"f71258c0e8e540f7bda891ad61e8bf2e","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-26T10:55:02.161Z,WebhookReceived,[{"eventId":713914874,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740567301481,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10434234604,"messageId":"8b6e31c8-ae68-405d-b2c3-097acc682112","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-26T10:55:08.878Z,WebhookReceived,[{"eventId":3326402955,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740567308471,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10434234604,"messageId":"5b348f6b62f84236ae04fab5c07dc0a8","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-26T10:55:11.441Z,WebhookReceived,[{"eventId":2558510630,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740567310839,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10434234604,"messageId":"c8db3029-dea6-4a38-bdc8-8162424bb25c","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-26T10:55:18.655Z,WebhookReceived,[{"eventId":1122856607,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740567317545,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10434234604,"messageId":"ec2ad40369204239b5a76e7cf7af07bd","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-26T10:55:20.549Z,WebhookReceived,[{"eventId":4070539112,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740567319866,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10434234604,"messageId":"490f6f55-9e44-4723-a4a6-8023dbc5c641","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-27T01:42:33.774Z,WebhookReceived,[{"eventId":25661269,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740620547088,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10449123537,"messageId":"44295c71-089b-41e2-b8fc-e183f4c75314","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-27T01:42:33.864Z,WebhookReceived,[{"eventId":1378514141,"subscriptionId":3216326,"portalId":25286079,"appId":8348758,"occurredAt":1740620544682,"subscriptionType":"conversation.propertyChange","attemptNumber":0,"objectId":10449123537,"propertyName":"status","propertyValue":"OPEN","changeFlag":"PROPERTY_CHANGE"},{"eventId":2737015134,"subscriptionId":3216315,"portalId":25286079,"appId":8348758,"occurredAt":1740620544781,"subscriptionType":"conversation.creation","attemptNumber":0,"objectId":10449123537,"changeFlag":"CREATION"}]
2025-02-27T01:42:33.868Z,WebhookReceived,[{"eventId":2929117066,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740620544563,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10449123537,"messageId":"c9cc9489efed42be8dc7e04c7f516edf","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-27T01:42:33.870Z,WebhookReceived,[{"eventId":2673084243,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740620544325,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10449123537,"messageId":"d14fc9f4-64d6-44d9-be75-35e62f8a8d50","messageType":"WELCOME_MESSAGE","changeFlag":"NEW_MESSAGE"},{"eventId":655995000,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740620544325,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10449123537,"messageId":"f7fffe7e-485a-4095-b865-9154a4ab2f9d","messageType":"WELCOME_MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-27T01:42:33.871Z,WebhookReceived,[{"eventId":325761249,"subscriptionId":3216325,"portalId":25286079,"appId":8348758,"occurredAt":1740620544919,"subscriptionType":"conversation.propertyChange","attemptNumber":0,"objectId":10449123537,"propertyName":"assignedTo","propertyValue":"B-16108200","changeFlag":"PROPERTY_CHANGE"}]
2025-02-27T09:38:52.349Z,WebhookReceived,[{"eventId":1883208809,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740649120188,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10455045352,"messageId":"452e2510658d4801b49d20daa7202ffd","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"},{"eventId":4165275097,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740649120188,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10455045352,"messageId":"3aae55bf-398e-4dc4-8a40-6837980b4df9","messageType":"WELCOME_MESSAGE","changeFlag":"NEW_MESSAGE"},{"eventId":1426820207,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740649120188,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10455045352,"messageId":"14ef0b22-dbac-49f0-853f-4c6b5522892b","messageType":"WELCOME_MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-27T09:38:52.363Z,WebhookReceived,[{"eventId":2426469027,"subscriptionId":3216315,"portalId":25286079,"appId":8348758,"occurredAt":1740649120665,"subscriptionType":"conversation.creation","attemptNumber":0,"objectId":10455045352,"changeFlag":"CREATION"},{"eventId":1404864596,"subscriptionId":3216325,"portalId":25286079,"appId":8348758,"occurredAt":1740649120801,"subscriptionType":"conversation.propertyChange","attemptNumber":0,"objectId":10455045352,"propertyName":"assignedTo","propertyValue":"B-16108200","changeFlag":"PROPERTY_CHANGE"},{"eventId":1815347710,"subscriptionId":3216326,"portalId":25286079,"appId":8348758,"occurredAt":1740649120679,"subscriptionType":"conversation.propertyChange","attemptNumber":0,"objectId":10455045352,"propertyName":"status","propertyValue":"OPEN","changeFlag":"PROPERTY_CHANGE"}]
2025-02-27T09:38:52.365Z,WebhookReceived,[{"eventId":3061836688,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740649124595,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10455045352,"messageId":"d863282d-9346-4c46-b0c9-6d231df44807","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-27T09:38:52.367Z,WebhookReceived,[{"eventId":2426469027,"subscriptionId":3216315,"portalId":25286079,"appId":8348758,"occurredAt":1740649120665,"subscriptionType":"conversation.creation","attemptNumber":1,"objectId":10455045352,"changeFlag":"CREATION"},{"eventId":1404864596,"subscriptionId":3216325,"portalId":25286079,"appId":8348758,"occurredAt":1740649120801,"subscriptionType":"conversation.propertyChange","attemptNumber":1,"objectId":10455045352,"propertyName":"assignedTo","propertyValue":"B-16108200","changeFlag":"PROPERTY_CHANGE"},{"eventId":1815347710,"subscriptionId":3216326,"portalId":25286079,"appId":8348758,"occurredAt":1740649120679,"subscriptionType":"conversation.propertyChange","attemptNumber":1,"objectId":10455045352,"propertyName":"status","propertyValue":"OPEN","changeFlag":"PROPERTY_CHANGE"}]
2025-02-27T09:38:53.242Z,WebhookReceived,[{"eventId":1883208809,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740649120188,"subscriptionType":"conversation.newMessage","attemptNumber":1,"objectId":10455045352,"messageId":"452e2510658d4801b49d20daa7202ffd","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"},{"eventId":4165275097,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740649120188,"subscriptionType":"conversation.newMessage","attemptNumber":1,"objectId":10455045352,"messageId":"3aae55bf-398e-4dc4-8a40-6837980b4df9","messageType":"WELCOME_MESSAGE","changeFlag":"NEW_MESSAGE"},{"eventId":1426820207,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740649120188,"subscriptionType":"conversation.newMessage","attemptNumber":1,"objectId":10455045352,"messageId":"14ef0b22-dbac-49f0-853f-4c6b5522892b","messageType":"WELCOME_MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-27T09:38:57.745Z,WebhookReceived,[{"eventId":2932246150,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740649137072,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10455045352,"messageId":"065eb73432ba403c9a71d0b69df8352b","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-27T09:38:59.167Z,WebhookReceived,[{"eventId":1988234295,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740649138821,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10455045352,"messageId":"51de87ef-a6fa-4882-9627-1b21ec1e7036","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-27T09:39:05.222Z,WebhookReceived,[{"eventId":1386911229,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740649144702,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10455045352,"messageId":"47e6786a6344431b9a1031b24e3effad","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-27T09:39:06.952Z,WebhookReceived,[{"eventId":4056849870,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740649146306,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10455045352,"messageId":"1ff5ee04-ea6b-40c4-b51a-4a2e60817513","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-27T09:39:26.250Z,WebhookReceived,[{"eventId":3575235424,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740649165552,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10455045352,"messageId":"87c5cb94e0824fe79aa403ae0fefcf93","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-27T09:39:27.173Z,WebhookReceived,[{"eventId":1333579671,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740649166797,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10455045352,"messageId":"8561a456-6ffe-4f18-a7a5-12a6898141de","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-27T09:39:38.557Z,WebhookReceived,[{"eventId":3749165818,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740649177906,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10455045352,"messageId":"0de71b331d9548dc8bd54f5688bad8b3","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-27T09:39:40.964Z,WebhookReceived,[{"eventId":2452637931,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740649180571,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10455045352,"messageId":"acee1864-7fb9-4b7e-b216-2a541f35e9fb","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-27T09:39:43.556Z,WebhookReceived,[{"eventId":3702396187,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740649182881,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10455045352,"messageId":"581a529071cb40ffa99a460924df3bca","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-27T09:39:49.353Z,WebhookReceived,[{"eventId":565431038,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740649188587,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10455045352,"messageId":"d4774ab3-e383-497d-8dd0-241f9655970e","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"}]
2025-02-27T09:39:50.711Z,WebhookReceived,[{"eventId":2631159449,"subscriptionId":3216326,"portalId":25286079,"appId":8348758,"occurredAt":1740649190387,"subscriptionType":"conversation.propertyChange","attemptNumber":0,"objectId":10455045352,"propertyName":"status","propertyValue":"CLOSED","changeFlag":"PROPERTY_CHANGE"}]
2025-02-27T09:44:09.273Z,WebhookReceived,[{"eventId":2781497174,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740649448533,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10453213388,"messageId":"c467cce2a57047cd8aebf57b92f537f5","messageType":"MESSAGE","changeFlag":"NEW_MESSAGE"},{"eventId":1864842978,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740649448533,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10453213388,"messageId":"af9df25f-7455-4024-8e8a-1fbdb54a74d5","messageType":"WELCOME_MESSAGE","changeFlag":"NEW_MESSAGE"},{"eventId":3878923569,"subscriptionId":3216324,"portalId":25286079,"appId":8348758,"occurredAt":1740649448309,"subscriptionType":"conversation.newMessage","attemptNumber":0,"objectId":10453213388,"messageId":"74b5077b-14be-4d69-b3ab-03c252cade3e","messageType":"WELCOME_MESSAGE","changeFlag":"NEW_MESSAGE"}]
